spoofed,GGA_gps_qi,GGA_sat_num,GGA_hdop,GGA_antenna_alt,GGA_geoidal_sep,GGA_age_of_diff_gps_data,GGA_diff_ref_station_id,GPGSV_sat_in_view,GPGSV_prn_0,GPGSV_elevation_0,GPGSV_azimuth_0,GPGSV_snr_0,GPGSV_prn_1,GPGSV_elevation_1,GPGSV_azimuth_1,GPGSV_snr_1,GPGSV_prn_2,GPGSV_elevation_2,GPGSV_azimuth_2,GPGSV_snr_2,GPGSV_prn_3,GPGSV_elevation_3,GPGSV_azimuth_3,GPGSV_snr_3,GPGSV_prn_4,GPGSV_elevation_4,GPGSV_azimuth_4,GPGSV_snr_4,GPGSV_prn_5,GPGSV_elevation_5,GPGSV_azimuth_5,GPGSV_snr_5,GPGSV_prn_6,GPGSV_elevation_6,GPGSV_azimuth_6,GPGSV_snr_6,GPGSV_prn_7,GPGSV_elevation_7,GPGSV_azimuth_7,GPGSV_snr_7,GPGSV_prn_8,GPGSV_elevation_8,GPGSV_azimuth_8,GPGSV_snr_8,GPGSV_prn_9,GPGSV_elevation_9,GPGSV_azimuth_9,GPGSV_snr_9,GPGSV_prn_10,GPGSV_elevation_10,GPGSV_azimuth_10,GPGSV_snr_10,GPGSV_prn_11,GPGSV_elevation_11,GPGSV_azimuth_11,GPGSV_snr_11,GPGSV_prn_12,GPGSV_elevation_12,GPGSV_azimuth_12,GPGSV_snr_12,GPGSV_prn_13,GPGSV_elevation_13,GPGSV_azimuth_13,GPGSV_snr_13,GPGSV_prn_14,GPGSV_elevation_14,GPGSV_azimuth_14,GPGSV_snr_14,GPGSV_prn_15,GPGSV_elevation_15,GPGSV_azimuth_15,GPGSV_snr_15,GLGSV_sat_in_view,GLGSV_prn_0,GLGSV_elevation_0,GLGSV_azimuth_0,GLGSV_snr_0,GLGSV_prn_1,GLGSV_elevation_1,GLGSV_azimuth_1,GLGSV_snr_1,GLGSV_prn_2,GLGSV_elevation_2,GLGSV_azimuth_2,GLGSV_snr_2,GLGSV_prn_3,GLGSV_elevation_3,GLGSV_azimuth_3,GLGSV_snr_3,GLGSV_prn_4,GLGSV_elevation_4,GLGSV_azimuth_4,GLGSV_snr_4,GLGSV_prn_5,GLGSV_elevation_5,GLGSV_azimuth_5,GLGSV_snr_5,GLGSV_prn_6,GLGSV_elevation_6,GLGSV_azimuth_6,GLGSV_snr_6,GLGSV_prn_7,GLGSV_elevation_7,GLGSV_azimuth_7,GLGSV_snr_7,GLGSV_prn_8,GLGSV_elevation_8,GLGSV_azimuth_8,GLGSV_snr_8,GLGSV_prn_9,GLGSV_elevation_9,GLGSV_azimuth_9,GLGSV_snr_9,GLGSV_prn_10,GLGSV_elevation_10,GLGSV_azimuth_10,GLGSV_snr_10,GLGSV_prn_11,GLGSV_elevation_11,GLGSV_azimuth_11,GLGSV_snr_11,GPGSA_mode1,GPGSA_mode2,GPGSA_sat_used_0,GPGSA_sat_used_1,GPGSA_sat_used_2,GPGSA_sat_used_3,GPGSA_sat_used_4,GPGSA_sat_used_5,GPGSA_sat_used_6,GPGSA_sat_used_7,GPGSA_sat_used_8,GPGSA_sat_used_9,GPGSA_sat_used_10,GPGSA_sat_used_11,GPGSA_pdop,GPGSA_hdop,GPGSA_vdop,GNGSA0_mode1,GNGSA0_mode2,GNGSA0_sat_used_0,GNGSA0_sat_used_1,GNGSA0_sat_used_2,GNGSA0_sat_used_3,GNGSA0_sat_used_4,GNGSA0_sat_used_5,GNGSA0_sat_used_6,GNGSA0_sat_used_7,GNGSA0_sat_used_8,GNGSA0_sat_used_9,GNGSA0_sat_used_10,GNGSA0_sat_used_11,GNGSA0_pdop,GNGSA0_hdop,GNGSA0_vdop,GNGSA1_mode1,GNGSA1_mode2,GNGSA1_sat_used_0,GNGSA1_sat_used_1,GNGSA1_sat_used_2,GNGSA1_sat_used_3,GNGSA1_sat_used_4,GNGSA1_sat_used_5,GNGSA1_sat_used_6,GNGSA1_sat_used_7,GNGSA1_sat_used_8,GNGSA1_sat_used_9,GNGSA1_sat_used_10,GNGSA1_sat_used_11,GNGSA1_pdop,GNGSA1_hdop,GNGSA1_vdop,RMC_status,RMC_speed,RMC_course,RMC_mode
0,1,18,0.4,45.3,45.0,-1,-1,11,09,78,332,33,23,55,052,32,06,54,274,32,07,46,176,39,03,28,111,41,30,16,196,41,16,10,075,35,22,09,118,36,26,09,049,35,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,32,79,46,095,39,70,39,306,29,85,35,280,36,80,23,157,33,78,23,035,30,84,20,219,33,68,15,083,37,86,13,336,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.9,1.0,A,002.6,198.2,A
1,1,18,0.4,45.3,45.0,-1,-1,11,09,78,332,33,23,55,052,32,06,54,274,31,07,46,176,39,03,28,111,41,30,16,196,41,16,10,075,35,22,09,118,36,26,09,049,35,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,31,79,46,095,38,70,39,306,30,85,35,280,37,80,23,157,34,78,23,035,30,84,20,219,33,68,15,083,37,86,13,336,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.6,203.2,A
1,1,18,0.4,45.2,45.0,-1,-1,11,09,78,332,34,23,55,052,31,06,54,274,31,07,46,176,39,03,28,111,41,30,16,196,41,16,10,075,35,22,09,118,36,26,09,049,34,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,31,79,46,095,38,70,39,306,30,85,35,280,37,80,23,157,35,78,23,035,29,84,20,219,33,68,15,083,37,86,13,336,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.9,1.0,A,002.6,211.4,A
0,1,18,0.4,45.1,45.0,-1,-1,11,09,78,332,34,23,55,052,31,06,54,274,31,07,46,176,39,03,28,111,41,30,16,196,40,16,10,075,34,22,09,118,36,26,09,049,35,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,31,79,46,095,37,70,39,306,29,85,35,280,37,80,23,157,35,78,23,035,-1,84,20,219,33,68,15,083,36,86,13,336,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.9,1.0,A,002.5,213.6,A
0,1,18,0.4,45.0,45.0,-1,-1,11,09,78,332,34,23,55,052,30,06,54,274,31,07,46,176,40,03,28,111,40,30,16,196,40,16,10,075,34,22,09,118,36,26,09,049,34,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,30,79,46,095,37,70,39,306,29,85,35,280,36,80,23,157,35,78,23,035,-1,84,20,219,33,68,15,083,36,86,13,336,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.9,1.0,A,002.6,213.0,A
0,1,18,0.4,45.0,45.0,-1,-1,11,09,78,332,34,23,55,052,30,06,54,274,31,07,46,176,40,03,28,111,40,30,16,196,40,16,10,075,36,22,09,118,36,26,09,049,34,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,30,79,46,095,36,70,39,306,29,85,35,280,36,80,23,157,35,78,23,035,-1,84,20,219,36,68,15,083,38,86,13,336,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.9,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.9,1.0,A,002.6,215.5,A
0,1,18,0.4,44.9,45.0,-1,-1,11,09,78,332,34,23,55,052,30,06,54,274,31,07,46,176,41,03,28,111,39,30,16,196,40,16,10,075,36,22,09,118,36,26,09,049,34,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,29,79,46,095,36,70,39,306,28,85,35,280,36,80,24,157,35,78,23,035,-1,84,20,219,36,68,15,083,37,86,13,336,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.0,A,002.6,217.4,A
1,1,18,0.4,44.8,45.0,-1,-1,11,09,78,332,34,23,55,052,29,06,54,274,33,07,46,176,41,03,28,111,39,30,16,196,39,16,10,075,36,22,09,118,36,26,09,049,35,19,08,241,30,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,29,79,46,095,35,70,39,306,28,85,35,280,36,80,24,157,34,84,20,219,36,68,15,083,37,86,13,336,30,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.0,A,002.6,217.7,A
1,1,18,0.4,44.7,45.0,-1,-1,11,09,78,332,36,23,55,052,29,06,54,274,33,07,46,176,40,03,28,111,38,30,16,196,39,16,10,075,36,22,09,118,36,26,09,049,35,19,08,241,32,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,29,79,46,095,35,70,39,306,27,85,35,280,36,80,24,157,34,84,20,219,36,68,15,083,37,86,13,336,32,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.0,A,002.6,222.5,A
1,1,18,0.4,44.7,45.0,-1,-1,11,09,78,332,36,23,55,052,28,06,54,274,33,07,46,176,40,03,28,111,38,30,16,196,38,16,10,075,36,22,09,118,35,26,09,049,35,19,08,241,36,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,29,79,46,094,34,70,39,306,27,85,35,280,35,80,24,157,34,84,20,219,35,68,15,083,36,86,13,336,31,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.1,A,002.7,225.5,A
0,1,18,0.4,44.6,45.0,-1,-1,11,09,78,332,36,23,55,052,27,06,54,274,33,07,46,176,40,03,28,111,37,30,16,196,38,16,11,075,35,22,09,118,35,26,09,049,35,19,08,241,36,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,041,29,79,46,094,33,70,39,306,27,85,35,280,35,80,24,157,33,84,20,219,35,68,15,083,36,86,13,336,31,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.0,A,002.6,232.4,A
1,1,18,0.4,44.6,45.0,-1,-1,11,09,78,332,39,23,55,052,27,06,54,274,35,07,46,176,40,03,28,111,37,30,16,196,37,16,11,075,35,22,09,118,35,26,09,049,35,19,08,241,36,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,31,79,46,094,33,70,39,306,27,85,35,280,35,80,24,157,33,84,20,219,34,68,15,083,36,86,13,336,33,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.0,A,002.6,229.0,A
1,1,18,0.4,44.6,45.0,-1,-1,11,09,78,332,39,23,55,052,27,06,54,274,35,07,46,176,39,03,28,111,37,30,16,196,37,16,11,075,35,22,09,118,34,26,09,049,36,19,08,241,36,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,30,79,46,094,32,70,39,306,30,85,35,280,35,80,24,157,33,84,20,219,34,68,15,083,35,86,13,336,32,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.6,247.3,A
0,1,18,0.4,44.6,45.0,-1,-1,11,09,78,332,39,23,55,052,27,06,54,274,37,07,46,176,39,03,28,111,36,30,16,196,37,16,11,075,34,22,09,118,34,26,09,049,36,19,08,241,39,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,33,79,46,094,32,70,39,306,29,85,35,280,39,80,24,157,33,84,20,219,34,68,15,083,35,86,13,336,32,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.6,250.2,A
0,1,18,0.4,44.6,45.0,-1,-1,11,09,78,332,39,23,55,052,27,06,54,274,37,07,46,176,40,03,28,111,35,30,16,196,36,16,11,075,34,22,09,118,34,26,09,049,36,19,08,241,38,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,33,79,46,094,32,70,39,306,30,85,35,280,40,80,24,157,33,84,20,219,33,68,15,083,35,86,13,336,32,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,254.1,A
1,1,18,0.4,44.6,45.0,-1,-1,11,09,78,333,40,23,55,052,29,06,54,274,38,07,46,176,40,03,28,111,35,30,16,196,36,16,11,075,34,22,09,118,34,26,09,049,35,19,08,241,39,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,36,79,46,094,32,70,39,306,29,85,35,280,42,80,24,157,33,84,20,219,33,68,15,083,34,86,13,336,33,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,255.0,A
1,1,18,0.4,44.7,45.0,-1,-1,11,09,78,333,40,23,55,052,33,06,54,274,38,07,46,176,40,03,28,111,35,30,16,196,36,16,11,075,33,22,09,118,34,26,09,049,34,19,08,241,39,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,36,79,46,094,32,70,39,306,29,85,35,280,42,80,24,157,33,84,20,219,33,68,15,083,34,86,13,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.0,A,002.8,255.2,A
1,1,18,0.4,44.7,45.0,-1,-1,11,09,78,333,40,23,55,052,32,06,54,274,38,07,46,176,41,03,28,111,34,30,16,196,36,16,11,075,33,22,09,118,33,26,09,049,32,19,08,241,39,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,35,79,46,094,31,70,39,306,29,85,35,280,42,80,24,157,35,84,20,219,32,68,15,083,33,86,13,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.0,A,002.8,265.4,A
0,1,18,0.4,44.7,45.0,-1,-1,11,09,78,333,40,23,55,052,32,06,54,274,38,07,46,176,41,03,28,111,34,30,16,196,36,16,11,075,32,22,09,118,33,26,09,049,31,19,08,241,39,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,35,79,46,094,30,70,39,306,31,85,35,279,42,80,24,157,35,84,20,219,32,68,15,083,33,86,13,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.0,A,002.8,266.7,A
0,1,18,0.4,44.7,45.0,-1,-1,11,09,78,333,40,23,55,052,32,06,54,274,38,07,46,176,41,03,28,111,35,30,16,196,36,16,11,075,31,22,09,118,33,26,09,049,30,19,08,241,38,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,35,79,46,094,30,70,39,306,31,85,35,279,42,80,24,157,34,84,20,219,32,68,15,083,32,86,13,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.3,0.7,1.0,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.0,A,002.8,268.2,A
0,1,18,0.4,44.7,45.0,-1,-1,11,09,78,333,39,23,55,052,32,06,54,274,38,07,46,176,43,03,28,111,35,30,16,196,37,16,11,075,31,22,09,118,34,26,09,049,29,19,08,241,37,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,35,79,46,094,29,70,39,306,31,85,35,279,41,80,24,157,36,84,20,219,34,68,15,083,31,86,14,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.8,271.7,A
0,1,18,0.4,44.6,45.0,-1,-1,11,09,78,333,39,23,55,052,31,06,54,274,38,07,46,176,43,03,28,111,35,30,16,196,40,16,11,075,30,22,09,118,34,26,09,049,29,19,08,241,37,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,34,79,46,094,29,70,39,306,31,85,35,279,41,80,24,157,36,84,20,219,34,68,15,083,31,86,14,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.8,274.6,A
1,1,18,0.4,44.6,45.0,-1,-1,11,09,78,333,38,23,55,052,31,06,54,274,38,07,46,176,43,03,28,111,35,30,16,196,40,16,11,075,30,22,09,118,33,26,09,049,28,19,08,241,36,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,34,79,46,094,29,70,39,306,31,85,35,279,41,80,24,157,36,84,20,219,33,68,15,083,30,86,14,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,274.1,A
1,1,18,0.4,44.6,45.0,-1,-1,11,09,78,333,38,23,55,052,31,06,54,274,38,07,46,176,43,03,28,111,34,30,16,196,39,16,11,075,29,22,09,118,33,26,09,049,28,19,08,241,36,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,34,79,46,094,28,70,39,306,30,85,35,279,41,80,24,157,37,84,20,219,33,68,15,083,30,86,14,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,270.5,A
0,1,18,0.4,44.5,45.0,-1,-1,11,09,78,333,38,23,55,052,31,06,54,274,38,07,46,176,42,03,28,111,34,30,16,196,39,16,11,075,29,22,09,118,33,26,09,049,28,19,08,241,35,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,34,79,46,094,28,70,39,306,30,85,35,279,42,80,24,157,37,84,20,219,33,68,15,083,29,86,14,336,34,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.8,1.0,1.5,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.8,1.0,1.5,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.8,1.0,1.5,A,002.7,275.9,A
0,1,18,0.4,44.5,45.0,-1,-1,11,09,78,333,38,23,55,052,30,06,54,274,37,07,46,176,42,03,28,111,33,30,16,196,39,16,11,075,29,22,09,118,35,26,09,049,27,19,08,241,35,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,33,79,46,094,28,70,39,306,30,85,35,279,43,80,24,157,37,84,20,219,33,68,15,083,29,86,14,336,33,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,271.3,A
0,1,18,0.4,44.4,45.0,-1,-1,11,09,78,333,37,23,55,052,30,06,54,274,37,07,46,176,42,03,28,111,33,30,16,196,39,16,11,075,28,22,09,118,35,26,09,049,27,19,08,241,35,02,27,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,042,33,79,46,094,28,70,39,306,30,85,35,279,43,80,24,157,37,84,20,219,33,68,15,083,29,86,14,336,33,78,23,035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,16,19,22,23,26,30,-1,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,270.9,A
